num,gX,gY,gZ,aX,aY,aZ,pitch,roll
0.0,0.37359,-1.81924,0.26962,-0.00474,-0.01278,0.25553,-0.049956,-0.018529
0.0,-1.00046,0.07389,-0.24947,0.00844,-0.03377,0.0319,-0.79703,0.179762
0.0,-1.10733,-0.50626,-0.40214,0.00405,0.00578,0.0861,0.066916,0.046875
0.0,-0.78672,1.38687,0.02534,0.00161,-0.0079,-0.03695,-0.210332,0.042493
0.0,-1.87069,-1.68183,-0.44794,-0.01011,-0.05721,0.11442,-0.46211,-0.078884
0.0,0.44992,0.01282,-0.15786,-0.03794,0.0341,0.05338,0.479991,-0.539701
0.0,0.41939,1.69221,0.10168,0.0143,0.00382,-0.0599,0.062005,0.233924
0.0,1.12168,-1.97191,0.42229,-0.02867,-0.00497,0.19254,-0.025504,-0.147751
0.0,1.59496,-1.37649,0.33069,-0.01255,-0.02352,0.17741,-0.131485,-0.070033
0.0,2.81634,-0.18565,0.66656,0.00698,-0.02694,-0.03451,-0.653148,0.15806
0.0,3.09115,-0.99481,0.51389,-0.0272,0.03458,0.11247,0.290444,-0.227194
0.0,2.75527,0.11969,0.80397,-0.01939,0.01554,0.14372,0.106765,-0.133338
0.0,4.02244,2.04336,0.28489,-0.02183,0.0546,-0.28939,0.18598,-0.073995
0.0,3.99191,3.09679,0.43756,0.00893,0.02335,0.02506,0.720389,0.255013
0.0,1.86977,0.66931,0.75817,0.02065,-0.09725,-0.21419,-0.424463,0.087557
0.0,2.28198,0.56244,0.88031,0.04067,-0.02254,0.01872,-0.466494,0.94647
0.0,3.07588,-0.44519,1.00244,0.00112,0.00822,0.13639,0.060177,0.008183
0.0,1.96137,1.67695,0.57496,-0.05259,0.06388,-0.0389,0.77353,-0.612846
0.0,1.12168,-2.29252,0.01008,-0.02916,0.02482,0.35124,0.070305,-0.082613
0.0,2.80107,-2.30779,0.23908,0.02114,-0.05819,-0.31966,-0.179675,0.064964
0.0,3.6255,0.97466,0.72763,0.00258,0.00089,-0.07699,0.011599,0.033537
0.0,1.61023,-2.55206,0.31542,-0.0272,0.01457,0.30875,0.046958,-0.087779
0.0,0.00718,1.24947,-0.46321,-0.01109,0.04386,-0.07406,0.52987,-0.128126
0.0,4.31252,-0.50626,0.6971,-0.02281,-0.08065,0.09342,-0.697863,-0.182737
0.0,1.51863,-0.50626,0.48336,0.00942,0.01066,0.22819,0.046639,0.041209
0.0,2.6942,-0.94901,0.20855,-0.01255,0.00187,0.09538,0.019438,-0.130846
0.0,1.74763,0.13496,0.46809,-0.00718,0.00529,-0.01302,0.341633,-0.472431
0.0,1.7629,-0.82687,0.28489,0.03042,0.00089,0.07731,0.010755,0.374798
0.0,-0.49664,1.1884,-0.06626,0.00405,0.02873,-0.20638,0.138272,0.019424
0.0,2.08351,-2.44519,0.46809,-0.01011,-0.03817,0.21549,-0.175117,-0.046174
0.0,1.28962,0.28763,0.23908,0.00649,-0.06893,-0.12044,-0.519181,0.046727
0.0,-0.46611,-1.66656,-0.87542,-0.01646,-0.04305,0.1442,-0.288354,-0.10894
0.0,1.10641,-0.24672,0.52916,-0.03257,0.02091,0.06071,0.294712,-0.469469
0.0,1.35069,-0.65893,0.11695,0.0353,-0.09872,0.04655,-1.036445,0.312801
0.0,-1.00046,0.11969,0.81924,0.00405,0.13273,0.0275,1.364324,0.029854
0.0,-0.74092,0.51664,-0.03573,0.01235,0.00187,-0.06527,0.028146,0.186912
0.0,-0.35924,0.11969,-0.4174,-0.00914,-0.0787,-0.01009,-1.399505,-0.11464
0.0,-2.43557,0.94412,-0.35634,0.03383,-0.00301,-0.09408,-0.030125,0.345065
0.0,-1.00046,0.69985,-0.52427,-0.02183,-0.0079,-0.13607,-0.05723,-0.158822
0.0,-2.26763,0.37924,-0.47847,-0.01207,-0.00692,-0.118,-0.058264,-0.101719
0.0,-3.1684,-0.42992,-0.28,0.01186,0.03117,-0.01302,1.056397,0.337677
0.0,-5.88595,-0.6284,-1.04336,0.00112,-0.05868,-0.014,-1.335877,0.018534
0.0,-5.45847,0.73038,-1.3029,0.02993,0.1132,-0.01888,1.267822,0.255091
0.0,-5.1226,-1.97191,-0.66168,0.02895,0.13273,0.12174,0.814829,0.159376
0.0,-3.51954,-0.91847,-0.53954,0.006,0.10636,0.1359,0.663588,0.034759
0.0,-4.81725,-0.30779,-0.60061,0.00454,0.07804,0.00358,1.496893,0.057998
0.0,-2.45084,-0.8116,-0.75328,0.01284,0.06925,0.07487,0.739238,0.125211
0.0,-1.3974,0.05863,-0.24947,0.00454,0.00138,-0.12533,0.011018,0.036177
0.0,-0.57298,-0.96427,-0.26473,-0.02281,-0.01083,0.08024,-0.12905,-0.274578
0.0,-2.63405,2.37924,-0.4174,-0.0023,0.03019,-0.0638,0.441709,-0.03257
0.0,-1.94702,0.02809,-1.01282,-0.00328,0.06876,-0.0721,0.761179,-0.032871
0.0,-0.48137,-0.94901,0.01008,0.00307,0.05509,0.07438,0.637112,0.033169
0.0,0.6026,1.02046,-0.1884,0.00209,0.07707,-0.07259,0.815067,0.019783
0.0,1.10641,-0.91847,0.08641,0.00454,0.08244,0.08463,0.77153,0.038375
0.0,3.35069,-0.15511,0.6055,0.00356,0.02384,-0.00277,1.38387,0.147225
0.0,0.61786,0.76092,-0.08153,0.02456,0.03068,-0.03695,0.605015,0.472659
0.0,2.17511,0.07389,0.16275,0.01821,0.02531,0.01042,0.878708,0.587076
0.0,3.8087,1.99756,1.10931,0.01479,0.03556,-0.15462,0.225063,0.09295
0.0,-0.31344,-0.94901,0.08641,-0.01207,-0.00399,0.07633,-0.051575,-0.156556
0.0,-3.3058,-0.23145,-0.79908,0.01137,0.00773,0.04215,0.175221,0.259377
0.0,-4.35924,0.27237,-1.02809,-0.01792,-0.03768,0.24088,-0.154748,-0.073387
0.0,-2.51191,-0.33832,-0.40214,-0.01402,0.00333,0.0817,0.040208,-0.169784
0.0,-1.77908,-1.59023,-0.17313,0.00844,-0.00301,0.26139,-0.011519,0.032285
0.0,0.6942,3.35634,0.20855,-0.00865,0.02384,-0.22396,0.105982,-0.038376
0.0,-3.94702,2.01282,-0.92122,0.03774,0.02873,-0.16927,0.164143,0.216367
0.0,-3.91649,-0.38412,-1.37924,-0.00083,0.02433,-0.03158,0.656341,-0.020942
0.0,-3.44321,-0.52153,-1.04336,0.01284,-0.01571,0.0529,-0.280953,0.228577
0.0,-0.20656,2.79145,0.07115,0.03627,-0.00106,-0.09017,-0.010901,0.382451
0.0,-1.53481,-3.13221,-0.26473,-0.04869,-0.0118,0.40543,-0.028893,-0.119462
0.0,-5.29053,-0.88794,-1.22656,0.00356,-0.07918,0.03971,-1.104335,0.040161
0.0,-5.45847,-3.28489,-1.50137,-0.03257,0.03703,0.40348,0.091216,-0.08022
0.0,0.15985,1.11206,0.30015,0.01284,-0.03524,-0.1097,-0.308841,0.110952
0.0,-2.87832,-1.51389,-0.34107,0.00063,0.02482,0.00846,1.24137,0.024017
0.0,-5.1226,-1.25435,-1.18076,-0.00181,-0.02645,0.11002,-0.235895,-0.016007
0.0,-5.67221,0.37924,-1.1655,-0.03599,0.04972,-0.12728,0.359566,-0.257538
0.0,-5.67221,2.19603,-1.37924,-0.00425,0.02335,-0.11068,0.207812,-0.03758
0.0,-5.03099,-1.14748,-1.13496,0.00893,-0.04598,0.17985,-0.25001,0.048072
0.0,-3.32107,-0.64366,-0.15786,-0.06236,0.05949,0.07926,0.532921,-0.561636
0.0,-5.32107,-0.97954,-0.75328,-0.05699,0.02677,0.05387,0.32899,-0.75834
0.0,-8.13023,2.79145,-1.18076,-0.02525,0.03361,-0.24203,0.137245,-0.102966
0.0,-4.81725,0.24183,-1.3487,-0.00962,0.01359,0.00211,0.943412,-0.610597
0.0,-5.48901,2.69985,-1.3029,0.02065,-0.03866,-0.44613,-0.086343,0.04608
0.0,-3.61115,-0.27725,-0.3258,-0.04234,0.04679,0.05827,0.57614,-0.51547
0.0,-2.40504,1.26473,-0.67695,0.03676,0.01554,-0.22005,0.06955,0.16513
0.0,-1.56534,-0.46046,-0.31053,0.00844,0.02921,0.05729,0.467226,0.130533
0.0,-0.60351,1.66168,-0.15786,-0.00914,-0.0079,-0.09212,-0.085081,-0.098486
0.0,-2.16076,-0.36886,-0.67695,-0.01597,0.04386,0.2028,0.212367,-0.076825
0.0,-1.77908,-2.13985,-0.11206,0.01821,-0.01375,0.23844,-0.057456,0.076088
0.0,-2.49664,-1.43756,-1.28763,-0.02378,0.07804,0.21842,0.341298,-0.102185
0.0,0.08351,-0.64366,-0.40214,-0.00914,-0.03963,0.01872,-1.086978,-0.205491
0.0,1.03008,-0.47573,-0.21893,0.0143,0.02531,-0.03011,0.649342,0.348731
0.0,0.22092,-0.93374,-0.29527,0.02065,-0.02254,0.10417,-0.209188,0.191381
0.0,1.96137,0.3487,0.66656,-0.00523,-0.01717,-0.00619,-1.130034,-0.279022
0.0,0.48046,-0.7658,0.49863,-0.01744,0.00773,-0.02816,0.229271,-0.538303
0.0,1.61023,-0.90321,0.51389,-0.00279,0.02287,0.09196,0.243609,-0.029414
0.0,0.03771,1.02046,0.33069,0.03237,-0.05135,-0.11703,-0.400118,0.24806
0.0,3.45756,1.49374,0.92611,-0.00718,-0.01961,-0.12923,-0.150396,-0.054894
0.0,3.09115,-0.29252,0.89557,0.02114,-0.07186,0.05534,-0.881395,0.228969
0.0,0.75527,-0.10931,0.43756,-0.02525,0.10441,-0.01351,1.303107,-0.235382
0.0,1.7171,-1.26962,0.68183,-0.015,0.01554,0.15934,0.096807,-0.09339
0.0,1.28962,-3.13221,0.22382,-0.04429,0.05753,0.32292,0.174719,-0.134224
0.0,0.75527,0.04336,-0.64641,-0.01402,-0.00155,0.09293,-0.016467,-0.149694
0.0,1.61023,1.43267,0.28489,-0.00181,0.01164,-0.01205,0.762494,-0.107744
0.0,-0.13023,0.60824,-0.3716,-0.05162,0.04093,-0.10384,0.339326,-0.433144
0.0,0.7858,0.2113,0.39176,0.03725,0.01457,-0.04037,0.259208,0.714877
0.0,1.30489,0.62351,0.62076,0.00112,0.03263,-0.00716,1.352177,0.033457
0.0,0.43466,0.85252,0.31542,-0.01841,0.04044,-0.03451,0.802141,-0.333412
0.0,1.32015,-1.26962,0.26962,-0.02867,0.02042,0.1486,0.13415,-0.188841
0.0,0.09878,0.68458,-0.21893,-0.0438,0.00333,0.12907,0.024463,-0.327087
0.0,0.23618,-1.20855,-0.1884,-0.0233,0.06388,0.16325,0.369593,-0.132117
0.0,-0.08443,1.00519,-0.17313,0.01918,-0.00985,-0.04525,-0.197768,0.392755
0.0,1.54916,-0.52153,0.31542,-0.00669,0.04093,0.12028,0.32755,-0.052641
0.0,0.06824,-2.72,0.57496,-0.00474,-0.04452,0.22917,-0.191826,-0.020307
0.0,0.86214,-1.04061,-0.00519,-0.01158,0.0673,-0.05355,0.887533,-0.133806
0.0,0.49573,0.89832,0.25435,0.01284,0.03166,-0.06966,0.420258,0.166216
0.0,0.54153,-0.79634,0.54443,0.02456,-0.04647,0.08219,-0.496463,0.254434
0.0,0.03771,0.88305,0.01008,0.01088,0.00626,-0.08382,0.073979,0.128765
0.0,0.54153,0.48611,0.37649,0.006,0.05705,0.09,0.563906,0.056256
0.0,-0.34397,-0.29252,0.39176,0.02211,-0.03475,0.07096,-0.437341,0.272895
0.0,0.22092,2.3029,0.05588,-0.00767,0.01505,-0.14681,0.102042,-0.051931
0.0,2.44992,1.20366,0.46809,-0.00718,0.04044,-0.29134,0.137898,-0.024414
0.0,2.8774,2.73038,0.66656,0.00063,-0.02059,-0.16,-0.127992,0.003905
0.0,2.46519,-3.92611,0.6971,-0.00035,0.07658,0.23454,0.315592,-0.001405
0.0,4.26672,-1.51389,0.6055,-0.02281,0.01017,0.10368,0.095519,-0.215536
0.0,2.8774,0.40977,0.17802,0.01137,-0.00741,-0.16146,-0.045731,0.070243
0.0,3.6713,0.15023,1.04824,0.0309,-0.02694,-0.07064,-0.336122,0.388039
0.0,5.09115,0.85252,1.24672,0.00405,-0.05526,-0.04671,-0.867154,0.055884
0.0,4.05298,0.08916,1.30779,-0.01353,0.02726,0.08854,0.295451,-0.145024
0.0,4.19038,-0.20092,0.51389,-0.03208,0.0507,0.01627,0.953644,-0.542311
0.0,4.32779,2.86779,1.12458,0.0104,-0.03377,-0.4515,-0.074646,0.022956
0.0,3.8087,2.05863,0.19328,-0.04869,0.02775,-0.16195,0.162641,-0.28807
0.0,4.19038,-0.56733,1.04824,-0.05015,0.05363,0.11735,0.397822,-0.370731
0.0,3.7171,-1.45282,0.91084,-0.00865,0.01408,0.0275,0.454198,-0.272889
0.0,1.01481,-0.91847,0.16275,0.00698,0.04777,0.02311,1.102863,0.13074
0.0,0.86214,0.42504,0.16275,-0.01841,-0.00448,0.03434,-0.114408,-0.488674
0.0,-4.78672,-1.16275,-1.01282,-0.01255,0.06144,0.16325,0.358996,-0.071847
0.0,-1.3516,-1.05588,-0.17313,-0.00425,0.00187,0.24772,0.007548,-0.017166
0.0,1.79344,1.63115,0.39176,0.00698,0.0341,-0.09603,0.340348,0.068365
0.0,0.31252,2.3029,0.17802,-0.02281,0.04875,-0.35531,0.136064,-0.06351
0.0,-0.52718,-6.17038,0.14748,0.01137,0.01115,0.68131,0.016358,0.016688
0.0,0.51099,-0.26198,0.05588,-0.00669,-0.00448,0.15543,-0.028772,-0.043024
0.0,1.59496,-2.55206,-0.12733,-0.03697,0.00138,0.31071,0.004416,-0.118421
0.0,0.93847,-2.06351,-0.2342,0.00209,-0.06307,0.14518,-0.409795,0.013233
0.0,0.03771,0.53191,-0.12733,0.00747,-0.03231,-0.10628,-0.294431,0.067106
0.0,-0.52718,1.58534,0.08641,0.02797,-0.03377,-0.26058,-0.128165,0.106061
0.0,0.81634,-0.84214,0.39176,-0.03501,0.07121,-0.03402,0.9698,-0.417603
0.0,0.99954,0.3487,-0.20366,0.01967,-0.01717,0.03141,-0.433892,0.502488
0.0,3.03008,-2.61313,0.7887,-0.01988,-0.00497,-0.06673,-0.071196,-0.288747
0.0,0.99954,0.95939,-0.35634,-0.03746,0.06437,0.03922,0.870643,-0.461166
0.0,1.06061,2.44031,0.55969,0.00698,0.00773,-0.13558,0.056873,0.051336
0.0,1.77817,-0.90321,0.72763,-0.01744,0.03849,-0.02523,0.89803,-0.362156
0.0,3.30489,-1.6513,0.7429,0.0226,-0.07772,-0.01937,-1.205026,0.275038
0.0,2.72473,1.1884,0.48336,-0.02964,0.00578,-0.02523,0.147317,-0.853033
0.0,3.51863,-0.23145,1.32305,0.02456,0.01164,-0.02035,0.349862,0.808665
0.0,1.56443,0.97466,0.22382,-0.00914,0.02384,-0.14681,0.160693,-0.061346
0.0,1.64076,0.08916,0.05588,-0.00425,-0.03524,0.11198,-0.304681,-0.036213
0.0,0.15985,1.12733,-0.08153,-0.00816,0.04972,-0.1849,0.262456,-0.042588
0.0,-0.00809,-1.54443,0.02534,-0.02134,-0.02547,0.2028,-0.124277,-0.104044
0.0,0.38886,-0.79634,0.14748,-0.00474,-0.01131,0.05485,-0.202679,-0.084458
0.0,0.02244,-0.01771,0.20855,-0.03111,0.01164,-0.07015,0.15048,-0.412385
0.0,0.28198,1.06626,0.33069,0.01186,-0.05331,-0.05501,-0.758276,0.153608
0.0,0.52626,0.15023,0.05588,-0.01744,-0.03573,0.04752,-0.614587,-0.285268
0.0,0.61786,-0.72,0.26962,-0.0316,0.00041,0.07975,0.004724,-0.377214
0.0,-0.64931,-3.17802,0.13221,-0.04966,-0.00838,0.35368,-0.02347,-0.139469
0.0,-0.51191,1.55481,-0.08153,0.00502,0.03751,-0.14291,0.25657,0.033994
0.0,0.84687,-0.23145,0.10168,0.006,-0.03133,0.03336,-0.746072,0.130367
0.0,0.77053,-0.68947,-0.15786,0.0309,0.03117,-0.0223,0.685523,0.678624
0.0,1.59496,0.22656,0.13221,-0.05113,-0.00545,-0.03548,-0.087415,-0.95862
0.0,1.53389,-1.04061,0.08641,-0.01158,0.04972,0.20915,0.23306,-0.053801
0.0,0.66366,1.09679,-0.29527,0.0104,0.08146,-0.04574,1.048369,0.110819
0.0,-0.16076,0.48611,-0.05099,0.00942,0.01066,0.00602,0.761612,0.655803
0.0,0.38886,-1.13221,0.11695,-0.01207,0.03849,0.09245,0.391544,-0.119908
0.0,-0.3745,1.35634,-0.17313,0.00551,-0.02157,-0.16732,-0.128124,0.032665
0.0,0.00718,0.24183,-0.21893,-0.01011,-0.01131,-0.02328,-0.419353,-0.372494
0.0,-2.57298,2.02809,-0.63115,-0.01939,-0.09579,-0.36703,-0.254944,-0.051072
0.0,-3.50427,1.1884,-0.38687,0.0143,0.00822,-0.07259,0.110615,0.193319
0.0,-3.06153,2.94412,-0.50901,0.01186,-0.02303,-0.32308,-0.071121,0.036601
0.0,-3.29053,2.47084,-0.76855,0.02407,-0.06063,-0.22152,-0.265668,0.104412
0.0,-0.38977,1.81435,-0.11206,-0.00474,-0.02401,-0.18539,-0.128749,-0.025357
0.0,3.94611,0.95939,0.88031,-0.00621,0.02042,0.0153,0.891033,-0.238566
0.0,-0.17603,-3.04061,-0.28,-0.02281,0.09855,0.44401,0.218135,-0.050105
0.0,-2.93939,-2.01771,-0.3258,-0.02574,0.00431,0.37125,0.011585,-0.06921
0.0,-1.90122,1.61588,-0.15786,-0.02476,0.06583,0.17838,0.350468,-0.129492
0.0,-2.51191,-0.24672,-0.61588,-0.01988,-0.00545,-0.09261,-0.057517,-0.211073
0.0,-3.33634,1.81435,-0.52427,-0.01158,-0.00155,-0.13851,-0.011136,-0.083384
0.0,-1.97756,0.19603,-0.55481,0.00893,-0.03036,0.00358,-1.263871,0.284258
0.0,-1.19893,2.68458,-0.3258,0.00698,-0.0079,0.12077,-0.065177,0.05759
0.0,-2.71038,0.82198,-0.40214,0.00551,-0.05086,-0.17513,-0.282525,0.030219
0.0,-3.50427,0.3029,-0.53954,-0.00767,-0.00936,0.01334,-0.546367,-0.439851
0.0,-2.96992,0.86779,-0.95176,-0.02476,0.04777,-0.08919,0.476398,-0.240002
0.0,-3.33634,-1.13221,-0.47847,-0.00816,0.01359,0.22477,0.060343,-0.036218
0.0,-2.71038,-0.79634,-0.58534,-0.01841,0.07755,0.05778,0.907173,-0.188142
0.0,-2.11496,1.66168,-0.28,0.00502,0.02921,-0.02718,0.813018,0.125253
0.0,-4.31344,-0.38412,-0.67695,-0.01646,-0.06356,0.03239,-1.051525,-0.22677
0.0,-3.00046,-0.73527,-0.43267,-0.00718,-0.01815,-0.05404,-0.321392,-0.12534
0.0,-4.29817,1.17313,-0.55481,0.01918,-0.01278,-0.02767,-0.362716,0.561785
0.0,-2.48137,0.80672,0.08641,-0.0023,0.01945,-0.11312,0.170227,-0.020034
0.0,-2.71038,-0.12458,-0.49374,-0.01744,-0.06161,-0.0013,-1.294248,-0.275758
0.0,-2.95466,-0.8116,-0.47847,0.00258,0.00187,0.09977,0.018736,0.025879
0.0,-2.43557,0.88305,-0.38687,0.00209,0.01603,-0.02914,0.501903,0.062908
0.0,-0.3287,-1.14748,-0.03573,0.00356,0.0131,0.1486,0.087908,0.023857
0.0,-1.33634,0.3945,-0.29527,-0.00767,0.01115,0.0026,0.942405,-0.590381
0.0,-2.3745,0.28763,-0.3716,-0.00328,0.01212,0.01872,0.567958,-0.14588
0.0,-1.64168,0.54718,-0.1884,0.01577,0.02433,-0.03304,0.58656,0.366842
0.0,-0.52718,-0.41466,-0.24947,-0.01304,-0.01424,0.01334,-0.651973,-0.589067
0.0,-2.08443,1.3258,-0.52427,0.027,0.03996,-0.1058,0.350808,0.234337
0.0,-1.53481,1.4174,-0.46321,-0.00376,-0.02499,-0.05404,-0.432168,-0.06315
0.0,-1.74855,-0.32305,-0.40214,-0.0106,-0.00399,0.01969,-0.176519,-0.485476
0.0,-1.48901,0.56244,-0.35634,-0.00962,-0.01424,-0.03939,-0.337801,-0.225848
0.0,-2.17603,0.3487,-0.15786,-0.01841,0.00822,0.01872,0.303339,-0.733264
0.0,0.11405,-1.22382,-0.09679,-0.03648,0.09562,0.0778,0.838746,-0.287718
0.0,2.19038,-0.26198,0.6055,0.0104,-0.01034,0.02604,-0.35321,0.355301
0.0,0.09878,0.28763,-0.09679,0.00356,0.01457,0.01676,0.704475,0.158941
0.0,0.08351,-0.96427,0.30015,-0.00572,0.00724,-0.00423,0.794233,-0.598316
0.0,0.54153,-0.7658,0.19328,-0.0106,-0.0079,-0.02132,-0.320158,-0.436247
0.0,-0.11496,0.33344,0.07115,0.00258,0.01017,-0.09115,0.111083,0.028157
0.0,-0.09969,0.18076,-0.11206,-0.0106,0.01408,-0.02914,0.426208,-0.316582
0.0,-0.13023,-0.06351,0.11695,0.00014,0.01261,0.0153,0.689451,0.007143
0.0,0.06824,-0.10931,-0.09679,-0.01011,0.02091,0.00553,1.067055,-0.437278
0.0,-0.1913,0.18076,-0.24947,-0.00376,-0.0035,0.00895,-0.346055,-0.373346
0.0,-0.16076,-0.09405,0.07115,-0.00035,0.00089,0.00065,0.881682,-0.304094
0.0,-0.13023,0.18076,0.01008,-0.00718,0.00871,0.007,0.714981,-0.571483
0.0,-0.16076,-0.26198,-0.1426,-0.015,0.00968,0.00211,0.568884,-0.986773
0.0,0.00718,0.15023,-0.00519,0.006,0.02775,-0.01107,1.144822,0.19823
0.0,0.02244,0.07389,-0.79908,0.00258,0.05851,-0.00277,1.506173,0.044068
0.0,0.29725,0.73038,-0.4174,0.00844,-0.00936,-0.03451,-0.257634,0.231878
0.0,7.35069,-1.08641,1.73527,0.03383,-0.02499,0.0651,-0.328226,0.451724
0.0,10.63313,0.74565,2.04061,-0.00279,0.02824,0.00358,1.411488,-0.097642
0.0,19.07588,1.17313,3.23145,-0.00523,-0.01034,-0.0599,-0.170258,-0.085824
0.0,20.09878,0.31817,3.75053,0.00405,0.06193,-0.08578,0.624797,0.038243
0.0,27.48809,1.73802,5.61313,0.00112,-0.04452,-0.17806,-0.24498,0.006092
0.0,27.82397,0.71511,5.09405,0.01479,0.0297,-0.03597,0.652198,0.307021
0.0,33.57969,0.95939,6.26962,-0.0023,0.02335,-0.13656,0.169361,-0.016599
0.0,38.90794,-0.04824,7.30779,-0.02964,0.059,0.0109,1.07927,-0.458896
0.0,46.98428,1.47847,8.52916,-0.01158,0.09123,-0.0848,0.817281,-0.092684
0.0,52.23618,0.89832,9.68947,-0.01841,0.10978,0.06608,1.012303,-0.142725
0.0,43.94611,2.19603,8.5597,-0.00767,-0.06405,-0.20345,-0.30478,-0.035948
0.0,37.6713,-0.35359,7.26198,-0.01207,0.0839,0.04655,1.050371,-0.125092
0.0,33.7629,0.74565,7.01771,0.02651,0.03996,0.06657,0.508693,0.329029
0.0,29.94611,0.73038,5.42992,-0.01158,0.03556,0.00993,1.165676,-0.303854
0.0,31.10641,-0.24672,5.91847,-0.0189,0.0756,0.09879,0.644526,-0.150785
0.0,28.96901,-0.50626,5.68947,-0.02037,-0.01424,0.07584,-0.179418,-0.258028
0.0,28.40412,0.59298,5.44519,-0.01548,0.01505,-0.13363,0.111442,-0.114636
0.0,30.11405,-0.21618,5.6284,-0.0482,0.02042,0.13737,0.139391,-0.334048
0.0,33.45756,-0.00244,6.30015,-0.00181,0.02921,-0.0223,0.917232,-0.04925
0.0,32.25145,-2.49099,6.05588,-0.01402,-0.03719,0.24723,-0.14908,-0.056013
0.0,26.6942,0.08916,5.30779,-0.04722,-0.05624,0.14225,-0.358939,-0.299431
0.0,31.86977,1.3716,5.64366,-0.02476,0.08439,-0.15853,0.48419,-0.137008
0.0,26.20565,0.19603,5.30779,-0.02574,-0.00545,0.01286,-0.187354,-1.073638
0.0,20.98427,0.18076,4.19328,-0.05552,-0.00301,0.02946,-0.047896,-1.080843
0.0,18.23618,0.89832,3.70473,-0.02964,0.06876,0.05143,0.858652,-0.332404
0.0,12.75527,-0.07878,2.31542,-0.02671,0.01798,0.00114,0.592083,-0.977368
0.0,1.91557,1.15786,0.17802,0.02651,0.0463,-0.18148,0.247299,0.140602
0.0,-13.76382,-0.73527,-2.61588,0.00991,0.02531,0.04899,0.46871,0.177777
0.0,-21.94702,-0.38412,-3.76092,0.0309,0.02189,0.12809,0.164622,0.233477
0.0,-24.22183,0.53191,-4.58534,-0.03697,0.01066,-0.03304,0.211757,-0.816761
0.0,-27.09206,-1.02534,-5.3029,-0.0355,0.02628,0.11442,0.215978,-0.293668
0.0,-23.68748,0.22656,-4.08153,0.00454,0.00236,-0.03939,0.05941,0.114453
0.0,-26.74092,-0.88794,-5.11969,-0.0233,0.01554,0.1569,0.097671,-0.146692
0.0,-30.75618,0.48611,-5.68458,0.00209,0.00724,-0.06673,0.108034,0.031196
0.0,-41.26,-0.38412,-7.51664,0.00454,0.02726,0.01139,1.148119,0.152343
0.0,-45.22947,0.2571,-8.73802,-0.01548,0.01603,-0.014,0.654902,-0.628957
0.0,-44.02336,-0.09405,-8.84488,-0.01988,0.01505,0.10954,0.134408,-0.177883
0.0,-36.2371,-0.10931,-6.79908,-0.02525,-0.07772,-0.05306,-0.923414,-0.262131
0.0,-35.07679,-1.63603,-6.79908,-0.02085,0.02482,0.09196,0.257377,-0.215547
0.0,-27.42794,-0.56733,-5.10443,-0.0023,0.00626,0.13102,0.047771,-0.017531
0.0,-24.13023,-0.00244,-4.63115,-0.0106,0.02677,0.07633,0.334355,-0.130304
0.0,-49.67221,0.05863,-9.62351,-0.03648,0.01359,0.02311,0.304865,-0.937017
0.0,-54.48137,1.29527,-10.46321,-0.00279,0.02091,-0.11117,0.185893,-0.024643
0.0,-57.33634,0.1655,-11.22656,0.01625,0.00236,0.03483,0.061283,0.435782
0.0,-48.09969,0.51664,-9.45557,-0.06236,0.07511,-0.06185,0.707507,-0.569941
0.0,-42.3287,1.29527,-8.00519,0.00112,0.0048,-0.04671,0.102361,0.023807
0.0,-36.26764,0.83725,-6.58534,-0.01451,0.01457,-0.01693,0.578713,-0.576086
0.0,-26.66458,-2.32305,-5.10443,0.0104,-0.00838,0.29801,-0.028108,0.034855
0.0,-23.1684,-1.94137,-4.26473,0.00551,0.01164,0.1569,0.07398,0.035025
0.0,-31.1226,0.19603,-5.73038,0.01381,-0.01571,-0.05257,-0.281312,0.246626
0.0,-31.26,0.04336,-6.09679,-0.02085,0.01945,-0.06429,0.280171,-0.301041
0.0,-30.63405,-2.52153,-5.66931,-0.00328,0.00285,0.19303,0.014744,-0.01697
0.0,-30.52718,-0.55206,-5.95939,0.00942,-0.00838,0.07438,-0.11136,0.125178
0.0,-33.38214,-0.33832,-6.17313,0.01284,-0.00497,0.02995,-0.151247,0.400082
0.0,-30.77145,-0.04824,-6.05099,0.01528,-0.0035,-0.00277,-0.221766,1.286569
0.0,-27.09206,-0.47573,-5.02809,-0.00572,0.01603,0.02555,0.549359,-0.187333
0.0,-28.05389,-0.07878,-5.51664,0.00795,0.00871,0.04313,0.195962,0.178845
0.0,-34.64931,-0.68947,-6.44794,-0.01353,0.02824,0.05241,0.480856,-0.223487
0.0,-34.77145,-0.00244,-6.98229,-0.02671,0.03361,0.04704,0.555942,-0.432873
0.0,-30.00809,-0.93374,-5.48611,0.00307,0.01798,-0.12533,0.142477,0.024253
0.0,-36.52718,0.08916,-6.87542,0.00063,0.02873,0.00065,1.539311,0.021919
0.0,-30.08443,0.18076,-5.62351,0.02163,-0.01473,-0.01888,-0.474096,0.734478
0.0,-28.17603,0.44031,-5.19603,-0.01158,0.04289,0.08512,0.463022,-0.12087
0.0,-32.22183,1.69221,-6.31053,0.00991,0.01408,-0.09994,0.139266,0.097853
0.0,-34.08443,1.21893,-6.70748,-0.01451,0.02384,-0.1058,0.219673,-0.132977
0.0,-31.29053,-0.32305,-6.09679,0.01772,-0.00448,-0.0516,-0.081891,0.329657
